,distance,force
661,221.70574951171875,383.48052978515625
662,251.3328857421875,173.6710968017578
663,290.617919921875,173.91148376464844
664,110.95670318603516,-225.8289794921875
665,251.14674377441406,-523.59375
666,74.52525329589844,364.9173583984375
667,271.1156005859375,-403.69146728515625
668,384.80950927734375,-301.6407165527344
669,177.8592529296875,-880.225341796875
670,69.33937072753906,-243.0242462158203
671,253.7796630859375,-64.66630554199219
672,197.12278747558594,-770.7305297851562
673,341.0207214355469,-470.2127685546875
674,320.2657470703125,-370.88494873046875
675,283.3511657714844,170.78237915039062
676,221.33255004882812,382.09716796875
677,251.2947540283203,173.89817810058594
678,290.1627197265625,173.49916076660156
679,111.46879577636719,-228.0511474609375
680,251.03131103515625,-522.441162109375
681,74.53759765625,366.0663146972656
682,271.0486755371094,-402.6404724121094
683,385.0442810058594,-300.0707092285156
684,177.8027801513672,-880.1854858398438
685,69.24900817871094,-241.79132080078125
686,253.73350524902344,-63.1224365234375
687,196.9960479736328,-770.5650024414062
688,341.4604187011719,-470.0997009277344
689,320.07110595703125,-368.67431640625
690,283.10540771484375,172.26759338378906
691,220.99099731445312,381.0766906738281
692,251.0340576171875,173.9820098876953
693,289.5257263183594,173.62469482421875
694,112.15205383300781,-227.52880859375
695,251.03988647460938,-521.9642333984375
696,74.47303771972656,366.59417724609375
697,270.7515563964844,-402.269775390625
698,385.3342590332031,-298.52459716796875
699,177.87905883789062,-880.287109375
700,68.97537231445312,-241.5171356201172
701,253.3751220703125,-60.59349060058594
702,196.7541961669922,-770.6547241210938
703,341.6484375,-470.08428955078125
704,319.4429626464844,-365.6087646484375
705,282.8379821777344,173.34408569335938
706,220.52655029296875,379.1396789550781
707,250.78814697265625,173.23841857910156
708,288.8558654785156,172.74978637695312
709,112.6727523803711,-229.0517120361328
710,251.09202575683594,-521.56103515625
711,74.37728118896484,367.42010498046875
712,270.6343994140625,-402.0549621582031
713,385.6049499511719,-297.0874328613281
714,178.04383850097656,-880.7012329101562
715,68.78055572509766,-240.90682983398438
716,253.16635131835938,-58.932769775390625
717,196.71511840820312,-771.1784057617188
718,341.9344482421875,-470.05572509765625
719,319.02899169921875,-363.3109130859375
720,282.6361083984375,174.00631713867188
721,220.49362182617188,377.6507568359375
722,250.791015625,173.26412963867188
723,288.65338134765625,172.0686798095703
724,113.02729034423828,-227.1273193359375
725,251.03416442871094,-520.5003051757812
726,74.32752227783203,368.384033203125
727,270.4505920410156,-401.17816162109375
728,385.55755615234375,-295.81610107421875
729,178.0716094970703,-880.5372314453125
730,68.62268829345703,-240.52735900878906
731,252.82754516601562,-57.34033966064453
732,196.5560760498047,-771.1726684570312
733,341.9739685058594,-469.7785949707031
734,318.52862548828125,-361.2216491699219
735,282.5080261230469,173.8826446533203
736,220.4540557861328,375.8348388671875
737,251.16009521484375,172.52105712890625
738,288.52435302734375,171.35191345214844
739,113.64009857177734,-228.35589599609375
740,251.1459197998047,-520.1051025390625
741,74.3458023071289,369.7634582519531
742,270.6458435058594,-401.03179931640625
743,386.0725402832031,-295.1947326660156
744,178.28662109375,-881.3527221679688
745,68.5255355834961,-239.13201904296875
746,253.16539001464844,-56.30891418457031
747,196.66378784179688,-772.12890625
748,342.9134216308594,-469.9579162597656
749,318.7176818847656,-359.2236633300781
750,282.3341979980469,176.0235595703125
751,220.35887145996094,375.5137939453125
752,251.14613342285156,173.3544464111328
753,288.3193664550781,171.60638427734375
754,114.44615936279297,-231.4268035888672
755,251.1321258544922,-519.1854858398438
756,74.2225341796875,370.7100524902344
